customer_id,total_purchases,total_browses,total_spent,avg_order_value,total_page_views,avg_page_views,first_activity,last_activity,days_since_first,days_since_last,customer_lifetime_days,avg_daily_activity,purchase_conversion_rate,age,gender,location,income,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,segment,days_since_last_purchase,churned
4330,1,186,25.48,0.1362566844919786,248,1.3262032085561497,2024-03-04,2025-03-01,666,304,362,0.5165745856353591,0.0053475935828877,66,Non-Binary,WY,58076,445.0,1.0,25.48,1,1,1,111,Others,304,1
4331,15,279,2105.23,7.160646258503402,665,2.261904761904762,2024-06-12,2025-06-11,566,202,364,0.8076923076923077,0.05102040816326531,31,Non-Binary,MA,106222,207.0,15.0,2105.23,2,4,4,244,At Risk,202,1
4332,4,121,1118.31,8.94648,198,1.584,2025-06-30,2025-12-30,183,0,183,0.6830601092896175,0.032,66,Male,MH,105528,28.0,4.0,1118.31,3,2,2,322,Loyal Customers,0,0
4333,12,214,3743.97,16.566238938053097,376,1.663716814159292,2024-08-21,2025-08-16,496,136,360,0.6277777777777778,0.05309734513274336,44,Male,TX,99871,160.0,12.0,3743.97,2,4,4,244,At Risk,136,1
4334,9,200,2981.27,14.264449760765551,294,1.4066985645933014,2024-07-02,2025-06-29,546,184,362,0.5773480662983426,0.0430622009569378,64,Male,WV,104401,235.0,9.0,2981.27,2,3,4,234,At Risk,184,1
4335,5,217,375.34000000000003,1.6907207207207209,324,1.4594594594594594,2024-12-05,2025-11-30,390,30,360,0.6166666666666667,0.02252252252252252,59,Female,AR,78085,128.0,5.0,375.34000000000003,2,2,1,221,Need Attention,30,0
4336,5,104,661.17,6.0657798165137615,160,1.4678899082568808,2025-05-15,2025-12-30,229,0,229,0.4759825327510917,0.045871559633027525,56,Non-Binary,AZ,80721,0.0,5.0,661.17,4,2,2,422,Loyal Customers,0,0
4337,16,249,3118.26,11.767018867924529,433,1.6339622641509435,2024-09-17,2025-09-15,469,106,363,0.7300275482093664,0.06037735849056604,32,Female,CT,60673,108.0,16.0,3118.26,2,4,4,244,At Risk,106,1
4338,3,87,676.0899999999999,7.5121111111111105,144,1.6,2025-08-12,2025-12-30,140,0,140,0.6428571428571429,0.03333333333333333,36,Female,SC,64633,41.0,3.0,676.0899999999999,3,1,2,312,Need Attention,0,0
4339,5,105,689.96,6.272363636363637,138,1.2545454545454546,2024-12-01,2025-11-20,394,40,354,0.3107344632768362,0.045454545454545456,27,Non-Binary,WY,62518,198.0,5.0,689.96,2,2,2,222,At Risk,40,0
4340,14,266,1374.8799999999999,4.910285714285714,537,1.917857142857143,2025-01-02,2025-12-30,362,0,362,0.7734806629834254,0.05,57,Female,MP,95943,46.0,14.0,1374.8799999999999,3,4,3,343,Champions,0,0
4341,14,288,2080.86,6.8902649006622525,595,1.9701986754966887,2024-09-09,2025-09-08,477,113,364,0.8296703296703297,0.046357615894039736,27,Non-Binary,NH,82060,128.0,14.0,2080.86,2,4,3,243,At Risk,113,1
4342,14,280,1663.72,5.658911564625851,569,1.935374149659864,2024-05-02,2025-05-01,607,243,364,0.8076923076923077,0.047619047619047616,53,Male,AK,72634,263.0,14.0,1663.72,1,4,3,143,At Risk,243,1
4343,8,225,2954.83,12.681673819742489,349,1.497854077253219,2024-11-01,2025-10-30,424,61,363,0.6418732782369146,0.034334763948497854,68,Female,DE,84022,139.0,8.0,2954.83,2,3,4,234,At Risk,61,0
4344,12,215,2532.12,11.154713656387665,358,1.577092511013216,2025-02-01,2025-12-30,332,0,332,0.6837349397590361,0.05286343612334802,29,Non-Binary,PR,35433,12.0,12.0,2532.12,4,4,4,444,Champions,0,0
4345,20,283,4403.42,14.532739273927392,604,1.9933993399339933,2024-01-02,2024-12-31,728,364,364,0.8324175824175825,0.066006600660066,50,Non-Binary,GA,75951,370.0,20.0,4403.42,1,4,4,144,At Risk,364,1
4346,7,120,2414.7799999999997,19.014015748031493,230,1.811023622047244,2025-07-30,2025-12-29,153,1,152,0.8355263157894737,0.05511811023622047,60,Female,NV,109311,13.0,7.0,2414.7799999999997,4,3,4,434,Champions,1,0
4347,11,228,2083.26,8.716569037656905,382,1.598326359832636,2024-10-27,2025-10-23,429,68,361,0.6620498614958449,0.04602510460251046,34,Male,NH,71213,83.0,11.0,2083.26,3,4,3,343,Champions,68,0
4348,11,82,2379.42,25.58516129032258,103,1.10752688172043,2025-07-07,2025-12-30,176,0,176,0.5284090909090909,0.11827956989247312,62,Female,AL,93134,31.0,11.0,2379.42,3,4,4,344,Champions,0,0
4349,3,77,173.37,2.167125,125,1.5625,2025-09-02,2025-12-29,119,1,118,0.6779661016949152,0.0375,41,Male,NE,38635,5.0,3.0,173.37,4,1,1,411,New Customers,1,0
4350,2,94,374.14000000000004,3.8972916666666673,148,1.5416666666666667,2025-08-06,2025-12-28,146,2,144,0.6666666666666666,0.020833333333333332,26,Non-Binary,ID,71330,60.0,2.0,374.14000000000004,3,1,1,311,Need Attention,2,0
4351,5,73,1289.54,16.532564102564102,127,1.6282051282051282,2025-09-03,2025-12-26,118,4,114,0.6842105263157895,0.0641025641025641,40,Male,UT,80685,4.0,5.0,1289.54,4,2,3,423,Loyal Customers,4,0
4352,16,233,2365.14,9.49855421686747,434,1.7429718875502007,2024-03-08,2025-03-07,662,298,364,0.6840659340659341,0.0642570281124498,66,Female,PW,91717,311.0,16.0,2365.14,1,4,4,144,At Risk,298,1
4353,5,208,730.48,3.4294835680751175,300,1.408450704225352,2024-11-10,2025-11-08,415,52,363,0.5867768595041323,0.023474178403755867,44,Female,DC,56903,71.0,5.0,730.48,3,2,2,322,Loyal Customers,52,0
4354,3,50,1428.37,26.950377358490563,92,1.7358490566037736,2025-10-04,2025-12-30,87,0,87,0.6091954022988506,0.05660377358490566,64,Male,FM,79122,19.0,3.0,1428.37,4,1,3,413,Others,0,0
4355,5,246,764.65,3.046414342629482,437,1.7410358565737052,2024-03-22,2025-03-19,648,286,362,0.6933701657458563,0.0199203187250996,25,Non-Binary,SD,70283,392.0,5.0,764.65,1,2,2,122,At Risk,286,1
4356,0,36,0.0,0.0,56,1.5555555555555556,2025-11-02,2025-12-29,58,1,57,0.631578947368421,0.0,29,Male,ME,81868,,,,,,,,,1,1
4357,2,69,879.8100000000001,12.391690140845071,84,1.1830985915492958,2025-05-01,2025-12-29,243,1,242,0.29338842975206614,0.028169014084507043,26,Non-Binary,GA,51220,98.0,2.0,879.8100000000001,2,1,2,212,Need Attention,1,0
4358,7,107,889.8900000000001,7.8060526315789485,137,1.2017543859649122,2025-03-27,2025-12-30,278,0,278,0.41007194244604317,0.06140350877192982,37,Non-Binary,VI,97734,12.0,7.0,889.8900000000001,4,3,2,432,Loyal Customers,0,0
4359,6,81,1424.47,16.3732183908046,143,1.6436781609195403,2025-09-04,2025-12-30,117,0,117,0.7435897435897436,0.06896551724137931,69,Non-Binary,FM,102158,23.0,6.0,1424.47,4,2,3,423,Loyal Customers,0,0
4360,17,255,3948.36,14.516029411764706,448,1.6470588235294117,2024-08-10,2025-08-09,507,143,364,0.7472527472527473,0.0625,34,Male,KY,94512,162.0,17.0,3948.36,2,4,4,244,At Risk,143,1
4361,4,44,835.6,17.408333333333335,93,1.9375,2025-10-26,2025-12-30,65,0,65,0.7384615384615385,0.08333333333333333,48,Non-Binary,CO,104501,27.0,4.0,835.6,3,2,2,322,Loyal Customers,0,0
4362,12,229,2972.71,12.334896265560166,389,1.6141078838174274,2025-01-18,2025-12-30,346,0,346,0.6965317919075145,0.04979253112033195,18,Non-Binary,SD,66288,27.0,12.0,2972.71,3,4,4,344,Champions,0,0
4363,3,56,618.5,10.483050847457626,60,1.0169491525423728,2025-03-31,2025-12-24,274,6,268,0.22014925373134328,0.05084745762711865,23,Female,MN,58279,182.0,3.0,618.5,2,1,2,212,Need Attention,6,0
4364,17,280,2553.91,8.599023569023569,599,2.016835016835017,2024-01-09,2025-01-07,721,357,364,0.8159340659340659,0.05723905723905724,43,Non-Binary,KS,93515,366.0,17.0,2553.91,1,4,4,144,At Risk,357,1
4365,0,22,0.0,0.0,24,1.0909090909090908,2025-08-14,2025-12-24,138,6,132,0.16666666666666666,0.0,65,Non-Binary,CO,77675,,,,,,,,,6,1
4366,6,171,898.72,5.077514124293786,234,1.3220338983050848,2024-03-30,2025-03-26,640,279,361,0.4903047091412742,0.03389830508474576,27,Female,MN,59212,326.0,6.0,898.72,1,2,2,122,At Risk,279,1
4367,11,282,4339.14,14.809351535836178,577,1.969283276450512,2024-06-13,2025-06-12,565,201,364,0.804945054945055,0.03754266211604096,64,Female,TN,89114,205.0,11.0,4339.14,2,4,4,244,At Risk,201,1
4368,15,278,2265.1,7.730716723549488,558,1.9044368600682593,2024-03-12,2025-03-10,658,295,363,0.8071625344352618,0.051194539249146756,64,Female,MH,94510,317.0,15.0,2265.1,1,4,4,144,At Risk,295,1
4369,15,254,3448.58,12.82,474,1.762081784386617,2024-12-06,2025-12-04,389,26,363,0.7410468319559229,0.055762081784386616,57,Female,SD,68939,26.0,15.0,3448.58,3,4,4,344,Champions,26,0
4370,7,158,1756.86,10.647636363636362,230,1.393939393939394,2024-07-23,2025-07-20,525,163,362,0.4558011049723757,0.04242424242424243,38,Non-Binary,GA,80959,196.0,7.0,1756.86,2,3,3,233,At Risk,163,1
4371,2,65,1254.26,18.720298507462687,82,1.2238805970149254,2025-07-31,2025-12-28,152,2,150,0.44666666666666666,0.029850746268656716,36,Female,AR,81601,73.0,2.0,1254.26,3,1,3,313,Others,2,0
4372,9,214,1720.56,7.715515695067264,319,1.4304932735426008,2024-02-17,2025-02-13,682,320,362,0.6160220994475138,0.04035874439461883,68,Non-Binary,MO,90087,333.0,9.0,1720.56,1,3,3,133,At Risk,320,1
4373,31,287,4485.65,14.105817610062893,674,2.119496855345912,2024-08-11,2025-08-10,506,142,364,0.8736263736263736,0.09748427672955975,49,Male,SC,80207,159.0,31.0,4485.65,2,4,4,244,At Risk,142,1
4374,4,76,1441.03,18.012875,126,1.575,2025-09-07,2025-12-30,114,0,114,0.7017543859649122,0.05,55,Female,ME,87860,2.0,4.0,1441.03,4,2,3,423,Loyal Customers,0,0
4375,0,21,0.0,0.0,29,1.380952380952381,2025-11-29,2025-12-30,31,0,31,0.6774193548387096,0.0,49,Non-Binary,VA,76258,,,,,,,,,0,1
4376,4,107,627.87,5.656486486486487,167,1.5045045045045045,2025-07-03,2025-12-30,180,0,180,0.6166666666666667,0.036036036036036036,26,Female,UT,60504,51.0,4.0,627.87,3,2,2,322,Loyal Customers,0,0
4377,9,221,1337.53,5.815347826086956,336,1.4608695652173913,2024-02-19,2025-02-16,680,317,363,0.6336088154269972,0.0391304347826087,36,Non-Binary,WV,42960,323.0,9.0,1337.53,1,3,3,133,At Risk,317,1
4378,11,253,1564.8700000000001,5.927537878787879,439,1.6628787878787878,2024-12-12,2025-12-09,383,21,362,0.7292817679558011,0.041666666666666664,65,Male,IN,93182,28.0,11.0,1564.8700000000001,3,4,3,343,Champions,21,0
4379,9,168,3190.38,18.024745762711866,247,1.3954802259887005,2025-01-27,2025-12-30,337,0,337,0.5252225519287834,0.05084745762711865,28,Non-Binary,NE,60688,29.0,9.0,3190.38,3,3,4,334,Champions,0,0
4380,6,198,526.6800000000001,2.581764705882353,293,1.4362745098039216,2024-08-02,2025-07-31,515,152,363,0.5619834710743802,0.029411764705882353,57,Non-Binary,SD,85064,294.0,6.0,526.68,1,2,2,122,At Risk,152,1
4381,4,100,389.38,3.7440384615384614,142,1.3653846153846154,2025-06-29,2025-12-30,184,0,184,0.5652173913043478,0.038461538461538464,65,Male,CO,85943,81.0,4.0,389.38,3,2,1,321,Need Attention,0,0
4382,2,109,198.65,1.7896396396396397,133,1.1981981981981982,2024-04-19,2025-04-13,620,261,359,0.30919220055710306,0.018018018018018018,52,Male,VT,65134,419.0,2.0,198.65,1,1,1,111,Others,261,1
4383,19,293,3773.0699999999997,12.093173076923076,664,2.128205128205128,2024-02-22,2025-02-20,677,313,364,0.8571428571428571,0.060897435897435896,65,Male,CT,93208,321.0,19.0,3773.0699999999997,1,4,4,144,At Risk,313,1
4384,9,285,1610.8799999999999,5.479183673469388,586,1.9931972789115646,2024-03-06,2025-03-05,664,300,364,0.8076923076923077,0.030612244897959183,34,Female,AL,48092,320.0,9.0,1610.8799999999999,1,3,3,133,At Risk,300,1
4385,4,61,433.88,6.675076923076923,131,2.0153846153846153,2025-10-10,2025-12-30,81,0,81,0.8024691358024691,0.06153846153846154,61,Female,IL,73297,41.0,4.0,433.88,3,2,1,321,Need Attention,0,0
4386,16,296,4272.53,13.69400641025641,701,2.246794871794872,2024-03-30,2025-03-29,640,276,364,0.8571428571428571,0.05128205128205128,56,Female,NJ,78452,297.0,16.0,4272.53,1,4,4,144,At Risk,276,1
4387,2,127,233.0,1.806201550387597,147,1.1395348837209303,2024-12-02,2025-11-30,393,30,363,0.35537190082644626,0.015503875968992248,29,Male,CA,68231,128.0,2.0,233.0,2,1,1,211,Need Attention,30,0
4388,3,67,320.96999999999997,4.585285714285714,93,1.3285714285714285,2025-08-16,2025-12-30,136,0,136,0.5147058823529411,0.04285714285714286,68,Male,DC,70754,80.0,3.0,320.96999999999997,3,1,1,311,Need Attention,0,0
4389,7,226,666.6,2.860944206008584,382,1.6394849785407726,2024-10-28,2025-10-27,428,64,364,0.6401098901098901,0.030042918454935622,43,Non-Binary,OR,78103,99.0,7.0,666.6,2,3,2,232,At Risk,64,0
4390,9,185,1883.77,9.710154639175258,345,1.7783505154639174,2025-04-02,2025-12-30,272,0,272,0.7132352941176471,0.04639175257731959,42,Female,IN,87400,17.0,9.0,1883.77,4,3,3,433,Champions,0,0
4391,2,111,137.37,1.2156637168141593,167,1.4778761061946903,2025-06-11,2025-12-27,202,3,199,0.5678391959798995,0.017699115044247787,30,Non-Binary,NC,99427,20.0,2.0,137.37,4,1,1,411,New Customers,3,0
4392,4,207,883.03,4.184976303317535,289,1.3696682464454977,2024-03-02,2025-03-01,668,304,364,0.5796703296703297,0.018957345971563982,61,Male,TX,78659,339.0,4.0,883.03,1,2,2,122,At Risk,304,1
4393,0,9,0.0,0.0,9,1.0,2025-11-11,2025-12-24,49,6,43,0.20930232558139536,0.0,29,Female,NV,63995,,,,,,,,,6,1
4394,0,24,0.0,0.0,39,1.625,2025-11-25,2025-12-28,35,2,33,0.7272727272727273,0.0,56,Non-Binary,AL,57660,,,,,,,,,2,1
4395,2,66,59.260000000000005,0.8714705882352942,72,1.0588235294117647,2025-01-12,2025-12-20,352,10,342,0.19883040935672514,0.029411764705882353,31,Non-Binary,AL,62100,321.0,2.0,59.260000000000005,1,1,1,111,Others,10,0
4396,5,92,525.6700000000001,5.419278350515465,131,1.3505154639175259,2025-06-29,2025-12-30,184,0,184,0.5271739130434783,0.05154639175257732,60,Female,UT,89737,20.0,5.0,525.6700000000001,4,2,2,422,Loyal Customers,0,0
4397,3,107,878.06,7.982363636363636,132,1.2,2025-05-08,2025-12-30,236,0,236,0.4661016949152542,0.02727272727272727,42,Non-Binary,MA,74097,2.0,3.0,878.06,4,1,2,412,New Customers,0,0
4398,6,224,1417.29,6.1621304347826085,389,1.691304347826087,2025-01-19,2025-12-29,345,1,344,0.6686046511627907,0.02608695652173913,59,Male,GU,81935,35.0,6.0,1417.29,3,2,3,323,Loyal Customers,1,0
4399,14,261,2956.31,10.750218181818182,546,1.9854545454545454,2024-11-19,2025-11-16,406,44,362,0.7596685082872928,0.05090909090909091,33,Male,DE,62905,116.0,14.0,2956.31,2,4,4,244,At Risk,44,0
4400,4,95,690.45,6.974242424242425,110,1.1111111111111112,2024-03-07,2025-03-05,663,300,363,0.2727272727272727,0.04040404040404041,23,Non-Binary,VI,58151,352.0,4.0,690.45,1,2,2,122,At Risk,300,1
4401,1,46,33.8,0.7191489361702127,93,1.9787234042553192,2025-10-25,2025-12-30,66,0,66,0.7121212121212122,0.02127659574468085,64,Female,NE,60554,44.0,1.0,33.8,3,1,1,311,Need Attention,0,0
4402,7,102,1113.05,10.211467889908256,118,1.0825688073394495,2024-05-14,2025-05-05,595,239,356,0.3061797752808989,0.06422018348623854,26,Female,UT,41686,289.0,7.0,1113.05,1,3,2,132,At Risk,239,1
4403,19,265,2504.38,8.818239436619718,495,1.7429577464788732,2024-03-25,2025-03-22,645,283,362,0.7845303867403315,0.06690140845070422,39,Female,DC,61128,305.0,19.0,2504.38,1,4,4,144,At Risk,283,1
4404,9,233,2926.09,12.091280991735537,378,1.56198347107438,2024-05-06,2025-05-04,603,240,363,0.6666666666666666,0.0371900826446281,35,Non-Binary,NJ,64901,292.0,9.0,2926.09,1,3,4,134,At Risk,240,1
4405,0,3,0.0,0.0,3,1.0,2025-12-26,2025-12-29,4,1,3,1.0,0.0,22,Non-Binary,CA,70076,,,,,,,,,1,1
4406,6,267,829.15,3.037179487179487,520,1.9047619047619047,2025-01-17,2025-12-30,347,0,347,0.7867435158501441,0.02197802197802198,39,Female,IN,65295,29.0,6.0,829.15,3,2,2,322,Loyal Customers,0,0
4407,4,70,491.05,6.635810810810811,108,1.4594594594594594,2025-08-19,2025-12-28,133,2,131,0.5648854961832062,0.05405405405405406,52,Female,MS,76920,10.0,4.0,491.05,4,2,1,421,Need Attention,2,0
4408,6,153,1968.56,12.380880503144654,187,1.1761006289308176,2024-06-13,2025-06-06,565,207,358,0.4441340782122905,0.03773584905660377,62,Female,CO,71572,261.0,6.0,1968.56,1,2,3,123,At Risk,207,1
4409,14,283,3756.13,12.646902356902357,594,2.0,2024-01-04,2025-01-01,726,363,363,0.8181818181818182,0.04713804713804714,32,Male,VA,62372,386.0,14.0,3756.13,1,4,4,144,At Risk,363,1
4410,2,16,716.0600000000001,39.781111111111116,19,1.0555555555555556,2025-11-26,2025-12-30,34,0,34,0.5294117647058824,0.1111111111111111,40,Non-Binary,AS,53916,8.0,2.0,716.0600000000001,4,1,2,412,New Customers,0,0
4411,3,183,1311.59,7.0515591397849455,283,1.521505376344086,2024-02-07,2025-02-03,692,330,362,0.5138121546961326,0.016129032258064516,60,Male,CT,83737,488.0,3.0,1311.59,1,1,3,113,Others,330,1
4412,8,157,2123.31,12.868545454545455,209,1.2666666666666666,2024-04-23,2025-04-12,616,262,354,0.4661016949152542,0.048484848484848485,54,Male,CT,84082,272.0,8.0,2123.31,1,3,4,134,At Risk,262,1
4413,10,260,1591.07,5.892851851851852,471,1.7444444444444445,2024-07-07,2025-07-06,541,177,364,0.7417582417582418,0.037037037037037035,65,Non-Binary,MD,70947,208.0,10.0,1591.07,2,3,3,233,At Risk,177,1
4414,4,237,2114.34,8.773195020746888,426,1.7676348547717842,2025-01-28,2025-12-29,336,1,335,0.7194029850746269,0.016597510373443983,22,Male,MN,49043,30.0,4.0,2114.34,3,2,4,324,Loyal Customers,1,0
4415,5,123,861.81,6.732890625,157,1.2265625,2025-02-14,2025-12-30,319,0,319,0.4012539184952978,0.0390625,36,Non-Binary,FM,38105,3.0,5.0,861.81,4,2,2,422,Loyal Customers,0,0
4416,6,210,977.0999999999999,4.52361111111111,315,1.4583333333333333,2024-01-19,2025-01-17,711,347,364,0.5934065934065934,0.027777777777777776,38,Non-Binary,ME,58380,429.0,6.0,977.0999999999999,1,2,2,122,At Risk,347,1
4417,12,236,3664.6800000000003,14.776935483870968,414,1.6693548387096775,2024-05-11,2025-05-08,598,236,362,0.6850828729281768,0.04838709677419355,48,Female,DC,73481,376.0,12.0,3664.6800000000003,1,4,4,144,At Risk,236,1
4418,3,226,176.55,0.7709606986899564,367,1.6026200873362446,2025-01-26,2025-12-30,338,0,338,0.6775147928994083,0.013100436681222707,24,Non-Binary,MS,54331,92.0,3.0,176.55,3,1,1,311,Need Attention,0,0
4419,1,24,16.73,0.6692,26,1.04,2025-10-15,2025-12-24,76,6,70,0.35714285714285715,0.04,64,Female,WI,78521,30.0,1.0,16.73,3,1,1,311,Need Attention,6,0
4420,4,105,969.8199999999999,8.89743119266055,136,1.2477064220183487,2024-07-17,2025-07-14,531,169,362,0.3011049723756906,0.03669724770642202,67,Male,GU,78369,216.0,4.0,969.8199999999999,2,2,2,222,At Risk,169,1
4421,8,228,3112.34,13.187881355932204,379,1.6059322033898304,2024-11-20,2025-11-18,405,42,363,0.650137741046832,0.03389830508474576,57,Female,WV,77271,80.0,8.0,3112.34,3,3,4,334,Champions,42,0
4422,0,35,0.0,0.0,44,1.2571428571428571,2025-09-22,2025-12-28,99,2,97,0.36082474226804123,0.0,54,Non-Binary,VI,85455,,,,,,,,,2,1
4423,10,221,1869.91,8.094848484848486,351,1.5194805194805194,2024-02-15,2025-02-12,684,321,363,0.6363636363636364,0.04329004329004329,39,Male,DC,32015,328.0,10.0,1869.91,1,3,3,133,At Risk,321,1
4424,20,268,2935.92,10.194166666666668,581,2.017361111111111,2024-03-08,2025-03-07,662,298,364,0.7912087912087912,0.06944444444444445,30,Female,SD,49179,366.0,20.0,2935.92,1,4,4,144,At Risk,298,1
4425,8,62,1267.0900000000001,18.101285714285716,141,2.0142857142857142,2025-10-13,2025-12-30,78,0,78,0.8974358974358975,0.11428571428571428,38,Female,TX,74568,10.0,8.0,1267.0900000000001,4,3,3,433,Champions,0,0
4426,0,19,0.0,0.0,34,1.7894736842105263,2025-12-04,2025-12-30,26,0,26,0.7307692307692307,0.0,50,Non-Binary,FL,75273,,,,,,,,,0,1
4427,10,197,1098.65,5.307487922705315,306,1.4782608695652173,2024-07-25,2025-07-23,523,160,363,0.5702479338842975,0.04830917874396135,18,Male,CA,38219,195.0,10.0,1098.65,2,3,2,232,At Risk,160,1
4428,0,154,0.0,0.0,217,1.4090909090909092,2025-03-05,2025-12-29,300,1,299,0.5150501672240803,0.0,62,Male,NC,89895,,,,,,,,,1,1
4429,8,234,950.6700000000001,3.9283884297520664,377,1.5578512396694215,2024-05-15,2025-05-14,594,230,364,0.6648351648351648,0.03305785123966942,31,Female,OK,83531,348.0,8.0,950.6700000000001,1,3,2,132,At Risk,230,1
4430,0,9,0.0,0.0,19,2.111111111111111,2025-12-21,2025-12-30,9,0,9,1.0,0.0,68,Male,AL,82591,,,,,,,,,0,1
4431,4,171,387.9,2.2165714285714286,307,1.7542857142857142,2025-04-29,2025-12-30,245,0,245,0.7142857142857143,0.022857142857142857,63,Non-Binary,RI,71204,13.0,4.0,387.9,4,2,1,421,Need Attention,0,0
4432,7,174,2256.78,12.46839779005525,257,1.419889502762431,2024-01-05,2025-01-03,725,361,364,0.49725274725274726,0.03867403314917127,49,Male,SD,82535,408.0,7.0,2256.78,1,3,4,134,At Risk,361,1
4433,3,140,1472.9099999999999,10.30006993006993,170,1.1888111888111887,2024-10-18,2025-10-14,438,77,361,0.3961218836565097,0.02097902097902098,62,Female,GA,56334,263.0,3.0,1472.9099999999999,1,1,3,113,Others,77,0
4434,15,264,1471.51,5.274229390681003,534,1.913978494623656,2024-09-19,2025-09-18,467,103,364,0.7664835164835165,0.053763440860215055,41,Male,NV,100898,116.0,15.0,1471.51,2,4,3,243,At Risk,103,1
4435,15,283,3377.09,11.332516778523491,587,1.9697986577181208,2024-06-02,2025-05-31,576,213,363,0.8209366391184573,0.050335570469798654,38,Female,MI,75720,237.0,15.0,3377.09,2,4,4,244,At Risk,213,1
4436,7,305,1838.2199999999998,5.891730769230769,637,2.0416666666666665,2024-12-27,2025-12-26,368,4,364,0.8571428571428571,0.022435897435897436,47,Female,VA,82557,31.0,7.0,1838.2199999999998,3,3,3,333,Champions,4,0
4437,12,275,1023.46,3.566062717770035,570,1.9860627177700347,2024-07-29,2025-07-28,519,155,364,0.7884615384615384,0.041811846689895474,29,Male,IL,47277,187.0,12.0,1023.46,2,4,2,242,At Risk,155,1
4438,6,143,976.5600000000001,6.554093959731544,227,1.523489932885906,2025-04-09,2025-12-30,265,0,265,0.5622641509433962,0.040268456375838924,65,Male,SC,95568,50.0,6.0,976.5600000000001,3,2,2,322,Loyal Customers,0,0
4439,9,203,2611.78,12.319716981132077,456,2.150943396226415,2025-04-23,2025-12-30,251,0,251,0.8446215139442231,0.04245283018867924,39,Male,WA,66208,3.0,9.0,2611.78,4,3,4,434,Champions,0,0
4440,10,173,1511.83,8.261366120218579,272,1.4863387978142077,2025-02-04,2025-12-30,329,0,329,0.5562310030395137,0.0546448087431694,44,Female,FL,68462,56.0,10.0,1511.83,3,3,3,333,Champions,0,0
4441,21,292,3555.39,11.359073482428114,680,2.1725239616613417,2024-10-01,2025-09-30,455,91,364,0.8598901098901099,0.0670926517571885,30,Non-Binary,PW,61437,95.0,21.0,3555.39,2,4,4,244,At Risk,91,1
